sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,34.8859187,0.0010697758160487236,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010697758160487236,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,direct_target,parameter_only,1,false
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,9.806919399,0.0009013229204580808,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009013229204580808,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.5,1.25,parameter_bisection,parameter_only,2,true
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,38.2569627,0.0010737338957319542,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010737338957319542,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,parameter_only,3,false
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,12.33568938,0.0010390391591202919,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010390391591202919,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.75,1.625,parameter_bisection,parameter_only,4,false
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,7.942015299,0.0010346049858390716,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010346049858390716,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.625,1.4375,parameter_bisection,parameter_only,5,false
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.233363529,0.0019454685222013435,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.0019454685222013435,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.5625,1.34375,parameter_bisection,parameter_only,6,false
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,9.712190215,0.0010280087781402436,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010280087781402436,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.53125,1.296875,parameter_bisection,parameter_only,7,false
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.743523736,0.0009304781081941327,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009304781081941327,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.515625,1.2734375,parameter_bisection,parameter_only,8,true
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,3.960006435,0.0009695450901995306,0,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0009695450901995306,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.546875,1.3203125,parameter_bisection,parameter_only,9,true
sensitivity_386,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,27.10303665,0.013238817108779388,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.013238817108779388,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,1.0,2.0,0.5,2.0,1.0,1.0,sensitivity_386,sensitivity_332,circular_routes.eol_allocation_elasticity,0.5,2.0,0.609375,1.4140625,parameter_bisection,parameter_only,10,false
