sensitivity_profile,stage,scenario,instrument,wedge,termination_status,primal_status,solver_valid,solver_elapsed_seconds,max_scaled_residual,scaled_residuals_above_tolerance,max_bound_violation,bound_violations_above_tolerance,worst_equation_block,worst_equation_tag,worst_equation_indices,worst_equation_scaled_residual,worst_bound_variable,worst_bound_violation,solver_message,armington_elasticity,cet_transformation_elasticity,service_elasticity,eol_allocation_elasticity,eol_productivity_elasticity,material_substitution_elasticity,target_profile,source_profile,continued_parameter,source_parameter_value,target_parameter_value,trial_fraction,trial_parameter_value,continuation_phase,continuation_path,attempt,trial_accepted
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,38.877556277,0.0011125902539973476,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011125902539973476,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,1.0,2.0,direct_target,parameter_only,1,false
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,5.357860325,0.0011788394791848456,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0011788394791848456,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.5,1.25,parameter_bisection,parameter_only,2,false
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,19.765768431,0.0009049588677820524,0,0.0,0,common_eu_trade,eu_cet_quantity,NEW_ELMA|REU,0.0009049588677820524,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.25,0.875,parameter_bisection,parameter_only,3,true
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,42.737946972,0.0012636075969405525,2,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0012636075969405525,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.75,1.625,parameter_bisection,parameter_only,4,false
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,8.312897645,0.0009603849333539305,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009603849333539305,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.5,1.25,parameter_bisection,parameter_only,5,true
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.077988818,0.0010267419981070391,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0010267419981070391,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,1.0,2.0,parameter_bisection,parameter_only,6,false
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,23.97591291,0.012069759125575535,1,0.0,0,observed_physical_flow_links,quantity_link,physical_SK_OFMA_REP_route_input_mass,0.012069759125575535,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.75,1.625,parameter_bisection,parameter_only,7,false
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,15.22343802,0.0010213026721779261,1,0.0,0,material_composite_production_REU,eqpzs,IND_REU_NEW_ELMA,0.0010213026721779261,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.625,1.4375,parameter_bisection,parameter_only,8,false
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,true,6.872586186,0.0009736208317764339,0,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.0009736208317764339,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.5625,1.34375,parameter_bisection,parameter_only,9,true
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,13.151828398,0.001264987809924123,2,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001264987809924123,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.6875,1.53125,parameter_bisection,parameter_only,10,false
sensitivity_477,policy,virgin_metal_tax_tax_0_02,virgin_metal_tax,0.02,LOCALLY_INFEASIBLE,INFEASIBLE_POINT,false,10.931247869,0.001148196797122636,1,0.0,0,material_composite_production_SK,eqpzs,IND_SK_NEW_ELMA,0.001148196797122636,EOL_FLOW_EOL_DE_ELMA_INC,0.0,,2.0,2.0,1.0,2.0,2.0,1.0,sensitivity_477,sensitivity_471,trade.cet_transformation_elasticity,0.5,2.0,0.625,1.4375,parameter_bisection,parameter_only,11,false
